Disaster_Type,Location,Magnitude,Fatalities,Economic_Loss($),Month,Year,cluster
Hurricane,China,4.521426640983625,7246,833682064.1944455,1,2024,3
Tornado,China,4.378708845091564,5944,528178505.42673945,1,2024,2
Hurricane,Indonesia,6.152142527744275,8946,958184676.4433948,1,2024,3
Wildfire,Brazil,9.371893430436032,8224,990031452.7375076,1,2024,2
Tornado,Indonesia,4.551376554568877,2259,103796357.08675905,1,2024,2
Earthquake,Japan,8.029479866505959,8824,401325615.3036746,1,2024,0
Tornado,China,2.046568053861612,4,852457444.0650215,1,2024,2
Earthquake,Brazil,1.2247420115154006,6395,384760020.10607535,1,2024,0
Flood,China,4.824429654471684,3739,744380770.9917521,1,2024,0
Flood,Brazil,3.895437574866953,7574,234490237.8014511,1,2024,0
Hurricane,USA,1.089242542818323,698,488502568.3405066,1,2024,3
Wildfire,Japan,9.218787932288866,9208,49282066.69292783,1,2024,2
Wildfire,USA,2.643108339531691,6434,54006902.17603826,1,2024,2
Flood,USA,5.131796692774143,4996,903016526.7521418,1,2024,0
Tornado,USA,7.665707726983335,1145,327450855.2561794,1,2024,2
Tornado,India,3.858897376982447,4944,889875968.655803,1,2024,2
Wildfire,China,5.884032507759594,5871,609098546.5547297,1,2024,2
Hurricane,India,4.339837135927334,4958,497688125.35550594,1,2024,3
Wildfire,Japan,3.946777701841277,2399,811738961.7037451,1,2024,2
Tornado,Brazil,2.472367458300315,5313,734286392.7510785,1,2024,2
Wildfire,USA,9.94760100263339,4885,894402318.2499183,1,2024,2
Earthquake,Brazil,6.064121763514506,6199,450458495.6831566,1,2024,0
Wildfire,Indonesia,7.727364702148954,5178,707555917.0869333,1,2024,2
Hurricane,USA,4.471286542970222,7718,270609827.89816284,1,2024,3
Earthquake,USA,3.898243302271894,4651,13064978.865371196,1,2024,0
Hurricane,USA,3.2517156266012512,6603,883805681.131607,1,2024,3
Tornado,Brazil,8.661911355036949,364,507446328.0404071,1,2024,2
Earthquake,Indonesia,2.4554892695497887,6358,601655595.4735523,1,2024,0
Tornado,China,8.612892645608824,6089,779221217.1253223,1,2024,2
Earthquake,USA,2.402448105823196,7531,196787686.7546087,1,2024,0
Hurricane,Japan,7.874003236918658,6454,207957605.2285323,1,2024,3
Earthquake,Brazil,7.270306456583053,9427,624803445.8943948,1,2024,0
Flood,Brazil,6.070682220670848,9282,610049188.4583378,1,2024,0
Earthquake,Indonesia,4.870679598764861,3450,688989531.0412832,1,2024,0
Earthquake,Brazil,3.427933008953353,7964,252062996.5503233,1,2024,0
Wildfire,China,1.3613358041701105,6770,278045694.28489804,1,2024,2
Hurricane,Japan,1.278105428317606,1378,562224707.581849,1,2024,3
Tornado,USA,1.2344000330736626,9377,320967931.2304569,1,2024,2
Hurricane,Brazil,7.258889041140572,5073,564400195.6292084,1,2024,3
Earthquake,India,5.008676385642838,4140,834572554.166589,1,2024,0
Earthquake,USA,8.317486592425176,4301,421436158.4470761,1,2024,0
Earthquake,China,7.282520675135077,2670,765846455.1227815,1,2024,0
Earthquake,USA,9.824916291585486,8658,800257060.8970997,1,2024,0
Wildfire,Indonesia,5.633013799362046,7702,253968871.05106583,1,2024,2
Earthquake,USA,7.904366522604493,5440,973545558.37173,1,2024,0
Flood,Indonesia,9.993326306634447,9608,2721732.050425628,1,2024,0
Wildfire,India,6.441848126153582,2865,205322129.01777145,1,2024,2
Tornado,Brazil,2.5914953487574097,1382,224152754.42253992,1,2024,2
Flood,Brazil,7.299193222388313,8235,357946904.9255513,1,2024,0
Tornado,Indonesia,1.3630110225382812,8170,651349544.9389474,1,2024,2
Wildfire,Brazil,8.010440094116143,3254,385893583.5782896,1,2024,2
Earthquake,Indonesia,1.303452859602794,7231,810279819.7021842,1,2024,0
Flood,Indonesia,7.014071348357078,3829,821913393.2226974,1,2024,0
Flood,USA,4.622462913403078,2522,187360429.70132655,1,2024,0
Tornado,China,7.844251786126093,5244,600948627.0260237,1,2024,2
Earthquake,China,5.825538982033884,6621,531009613.92079,1,2024,0
Earthquake,Indonesia,6.86004644477137,6339,568354704.5930656,1,2024,0
Earthquake,Brazil,5.215267937708786,4591,204919385.58816525,1,2024,0
Earthquake,USA,2.886796059627774,3026,588982781.3787267,1,2024,0
Earthquake,Japan,4.968489994737908,8737,633180172.3771144,1,2024,0
Tornado,Brazil,2.461562206744167,216,879631999.8721153,1,2024,2
Flood,USA,6.263580967128998,4606,600808313.4999136,1,2024,0
Earthquake,India,1.069436899284513,4435,209863045.1750796,1,2024,0
Wildfire,Japan,4.9513877709824,8398,715239871.6163816,1,2024,2
Flood,Indonesia,9.562146816673474,9748,242333114.1899368,1,2024,0
Hurricane,USA,2.763979176819207,4596,675060017.4226671,1,2024,3
Earthquake,Indonesia,9.640790212232218,8310,512151880.94866407,1,2024,0
Flood,Indonesia,8.701217733583478,2504,921603631.5924784,1,2024,0
Hurricane,Brazil,6.996524228265441,4822,53753270.8379422,1,2024,3
Earthquake,Indonesia,2.8861614286116306,3518,563456952.6169513,1,2024,0
Wildfire,India,3.9895668225415406,7070,323335073.00373966,1,2024,2
Tornado,Brazil,8.171444636974165,112,269662872.4161626,1,2024,2
Hurricane,Brazil,7.1915458304624655,6548,545607670.1021949,1,2024,3
Hurricane,Indonesia,8.467085555311705,6389,839947402.1636927,1,2024,3
Wildfire,Japan,5.226702878257014,8198,800871700.8219726,1,2024,2
Wildfire,USA,5.250263414179429,6443,640442943.5436527,1,2024,2
Earthquake,USA,3.4044298839921074,1971,181869022.68837324,1,2024,0
Flood,Indonesia,3.188200727347309,2368,42529433.76415957,1,2024,0
Earthquake,USA,4.326368080442668,4123,14218467.73242568,1,2024,0
Wildfire,Brazil,5.219413858463812,2376,338087343.9442288,1,2024,2
Flood,Japan,7.455600565625211,3480,509127845.2978032,1,2024,0
Wildfire,Japan,4.234016826863609,2602,708731685.5496188,1,2024,2
Wildfire,Indonesia,3.196241165694172,9314,61644964.94585522,1,2024,2
Flood,India,7.696330060004517,5653,132382260.37532394,1,2024,0
Flood,Japan,9.476126907694375,8963,980292286.4415594,1,2024,0
Tornado,Brazil,6.289996609701595,5251,36868070.86003675,1,2024,2
Flood,Indonesia,2.067802356783368,3446,330193256.1710203,1,2024,0
Wildfire,USA,5.552003202826828,1558,388098278.5967173,1,2024,2
Earthquake,Brazil,9.901414127629726,449,919290342.8579332,1,2024,0
Wildfire,USA,9.457774449032875,4945,807013931.0955505,1,2024,2
Wildfire,India,5.092178820707266,4691,15104671.0886488,1,2024,2
Wildfire,China,4.142449229053289,7258,676002355.8650706,1,2024,2
Hurricane,India,4.650549603342015,1875,865136985.6373389,1,2024,3
Hurricane,China,3.8610469292480096,3409,911281562.6428788,1,2024,3
Wildfire,Japan,7.923163136481787,4049,355340825.5810873,1,2024,2
Hurricane,Brazil,3.044353537693521,7680,18424449.5213714,1,2024,3
Wildfire,China,5.469461252298495,1479,420720982.5624443,1,2024,2
Flood,Brazil,2.6589480987575973,3416,482302029.1356536,1,2024,0
Wildfire,Brazil,6.627653785956402,299,206484214.1611304,1,2024,2
Hurricane,Indonesia,4.898351255456348,6210,652296329.7541246,1,2024,3
Flood,China,3.7903385825295626,8309,71917650.54663351,1,2024,0
Earthquake,USA,8.743217683694805,174,826157748.9124181,1,2024,0
Earthquake,Brazil,6.565348887212382,5980,668945363.110082,1,2024,0
Tornado,China,9.490503765599923,9220,473897863.46305215,1,2024,2
Earthquake,Japan,1.0477845762031597,1288,530710670.4943354,1,2024,0
Hurricane,Indonesia,5.473228924828436,8847,369082315.1642085,1,2024,3
Wildfire,USA,8.20114840529482,4562,610617321.6332992,1,2024,2
Tornado,USA,9.443754547958264,2157,736868502.7375839,1,2024,2
Flood,Brazil,1.3394607952142072,37,501369254.54210126,1,2024,0
Wildfire,India,5.857077983794914,7493,641450665.2144893,1,2024,2
Earthquake,Japan,4.014350146842343,627,150508918.26137716,1,2024,0
Tornado,Brazil,8.191877840890157,8198,937484908.676807,1,2024,2
Earthquake,Brazil,5.977611162762432,233,168171739.54364055,1,2024,0
Tornado,China,5.785382290095337,4936,264275133.70495784,1,2024,2
Hurricane,USA,1.3989193025398867,2946,806410236.2765272,1,2024,3
Wildfire,Japan,9.806893769308449,6569,517376447.1587535,1,2024,2
Wildfire,Indonesia,7.228264728964929,2900,44484809.56183669,1,2024,2
Wildfire,China,8.629709451167159,362,594366495.4683357,1,2024,2
Tornado,Indonesia,1.617656422640612,8791,971266803.5551776,1,2024,2
Flood,Brazil,9.03318030912398,4297,247148127.4897574,1,2024,0
Earthquake,Brazil,4.187441700198068,2831,951305368.10806,1,2024,0
Flood,Japan,5.811663363628443,5654,732237865.5492944,1,2024,0
Earthquake,USA,1.2346764918958146,2508,260173519.80539432,1,2024,0
Earthquake,India,5.430577694651462,1202,606496968.2431033,1,2024,0
Wildfire,China,1.6295769199804715,8042,859153628.6321814,1,2024,2
Hurricane,Brazil,4.6765452180746605,2566,405548189.48703873,1,2024,3
Hurricane,India,5.468179741677908,6734,926821317.7906208,1,2024,3
Tornado,Japan,4.160370514808205,245,517972748.3969439,1,2024,2
Flood,Indonesia,3.080440972260962,7365,37838793.52923512,1,2024,0
Hurricane,India,2.712763088972284,2097,311149591.33615977,1,2024,3
Hurricane,China,1.7937821681746642,2414,908764918.8508248,1,2024,3
Tornado,USA,2.659714086958077,3768,471583673.78405946,1,2024,2
Hurricane,USA,6.1316883532241455,5976,262321050.8595605,1,2024,3
Wildfire,Brazil,9.829271636329382,3523,154626555.06629762,1,2024,2
Earthquake,USA,9.19460019240662,4271,878406492.1396862,1,2024,0
Flood,China,7.0002516240931145,4063,382728248.6687701,1,2024,0
Flood,Japan,8.768186474346994,2169,573063772.2382551,1,2024,0
Wildfire,China,5.989279507730976,595,254661334.5667978,1,2024,2
Wildfire,Japan,3.793911815626208,5813,666687198.8048099,1,2024,2
Tornado,Brazil,6.201104492025876,2852,921385801.661416,1,2024,2
Hurricane,China,9.822533638971816,3698,673899023.6280034,1,2024,3
Hurricane,Brazil,8.663766957551374,8769,512640742.3468183,1,2024,3
Tornado,China,7.958983371327093,8573,127657548.08576946,1,2024,2
Tornado,Japan,7.547227180233087,7014,415936513.1838755,1,2024,2
Tornado,Japan,6.509766122122811,5346,384448166.9796977,1,2024,2
Wildfire,Japan,4.257007797352896,330,722573414.623444,1,2024,2
Flood,Japan,3.044942309697753,1420,620412177.5123695,1,2024,0
Earthquake,USA,7.359016553774428,9767,410456679.4543557,1,2024,0
Wildfire,Indonesia,6.471466653776089,9425,907004763.2544856,1,2024,2
Earthquake,Japan,9.847247895903028,1533,178679090.09462267,1,2024,0
Flood,China,3.3406689245370176,1431,689002293.1486151,1,2024,0
Wildfire,Brazil,4.296923868045476,1728,871760077.1847825,1,2024,2
Wildfire,India,5.503946104395698,7115,939563109.8880343,1,2024,2
Flood,Japan,6.947714573940566,3924,684961514.695191,1,2024,0
Flood,Indonesia,9.066551444985702,2561,15491524.360472316,1,2024,0
Earthquake,China,2.852784579919541,8439,295005921.3360967,1,2024,0
Flood,Brazil,4.236841607869082,1480,902355571.7359074,1,2024,0
Hurricane,Brazil,5.918375674122663,5502,345399637.8317568,1,2024,3
Flood,Indonesia,7.908457739916281,9448,367361701.12024367,1,2024,0
Wildfire,China,9.504310270605806,7447,626915631.8397328,1,2024,2
Earthquake,India,2.356757085727755,8187,651774683.2706937,1,2024,0
Hurricane,Japan,7.592079919690316,2358,34567637.38491472,1,2024,3
Tornado,India,7.457552424738047,9111,214855512.1250889,1,2024,2
Wildfire,USA,6.347368373034206,8794,674660403.8013426,1,2024,2
Hurricane,USA,5.451682786703042,140,111700300.11260398,1,2024,3
Earthquake,Brazil,7.278988416042967,2316,965379045.3189744,1,2024,0
Earthquake,Brazil,3.406363072284451,8260,661141272.1724309,1,2024,0
Hurricane,Japan,2.516954297266285,8432,493748012.79483175,1,2024,3
Earthquake,Japan,5.377572915628473,977,702568893.3479372,1,2024,0
Flood,Indonesia,1.746858132595052,3455,244231394.67431524,1,2024,0
Earthquake,China,6.418897650245209,2492,832915230.8109121,1,2024,0
Earthquake,USA,7.0114569806802765,4651,604752031.2857479,1,2024,0
Wildfire,India,1.4083845760587117,8868,608463741.5161815,1,2024,2
Tornado,India,9.612812254480222,1242,693081339.411008,1,2024,2
Earthquake,Indonesia,9.726029352411068,6631,4443957.506294781,1,2024,0
Flood,Brazil,6.502424775779853,7990,244636850.69095537,1,2024,0
Tornado,Brazil,8.509469231252753,8326,530368572.3046793,1,2024,2
Wildfire,USA,6.245037500979654,8615,254210019.1503748,1,2024,2
Earthquake,Indonesia,3.1268636833010586,396,278314875.53376853,1,2024,0
Wildfire,China,4.610960958172401,5177,193153272.1344881,1,2024,2
Wildfire,Brazil,4.052339982871898,7054,990336803.4175493,1,2024,2
Wildfire,Indonesia,2.935392632273275,3380,770088178.1608707,1,2024,2
Flood,Brazil,5.505853969248574,5692,912383385.628892,1,2024,0
Tornado,Brazil,1.5693313068391117,4888,742547832.5655959,1,2024,2
Tornado,Indonesia,9.512058034404149,9198,676498653.1730237,1,2024,2
Tornado,China,5.354084144483023,8190,294830600.001919,1,2024,2
Tornado,India,9.504560973835426,573,140967606.34313184,1,2024,2
Wildfire,Indonesia,6.074334463771288,8133,539100496.9789032,1,2024,2
Tornado,USA,7.227754949181797,4947,241674602.05950388,1,2024,2
Earthquake,Japan,3.3861763616846328,5731,562624513.4669535,1,2024,0
Earthquake,Brazil,2.712387781971766,6675,48406411.98578294,1,2024,0
Earthquake,Indonesia,7.353115218158186,3222,636541526.2344022,1,2024,0
Tornado,China,9.482285858308732,630,105228725.93046564,1,2024,2
Hurricane,USA,6.760879614509956,3920,451350925.3670743,1,2024,3
Hurricane,India,1.537348152042775,9176,678865506.3645754,1,2024,3
Earthquake,Brazil,5.199475404082674,8637,407752509.8749657,1,2024,0
Wildfire,India,7.348895125404874,1233,133029497.00588268,1,2024,2
Flood,USA,9.751913125332475,7839,524950882.6422413,1,2024,0
Earthquake,India,8.120790841961329,326,726194408.3637264,1,2024,0
Tornado,Brazil,7.456056970755603,8814,510213718.46238726,1,2024,2
Tornado,China,2.2251355296375284,3847,657757949.6707633,1,2024,2
Wildfire,Indonesia,6.493249653397481,8666,874901146.9381483,1,2024,2
Flood,Indonesia,7.224184048880323,2298,638912833.4879673,1,2024,0
Wildfire,India,2.2553571017513088,5282,492969417.7559775,1,2024,2
Tornado,USA,1.36697521525867,6400,60753848.57123183,1,2024,2
Tornado,India,1.054204171978569,7706,920656308.7024008,1,2024,2
Wildfire,Japan,1.3656388231713668,2145,211596360.696199,1,2024,2
Earthquake,India,7.667759545619853,5073,364072508.8201172,1,2024,0
Hurricane,Brazil,9.462995789498583,6868,184819984.25855163,1,2024,3
Tornado,USA,7.314047372281114,9803,902324385.527578,1,2024,2
Earthquake,Indonesia,2.3200160145075075,1693,347049143.5302337,1,2024,0
Hurricane,USA,4.849663394929671,2247,286383720.5037245,1,2024,3
Hurricane,India,2.8599084211468533,7742,841832555.0609642,1,2024,3
Flood,Brazil,6.942223986320154,4797,399556348.0924301,1,2024,0
Earthquake,Indonesia,8.248687105204935,6383,807797633.8431523,1,2024,0
Wildfire,USA,6.494619502043291,6787,271132320.608357,1,2024,2
Hurricane,Brazil,4.2367565791966655,1320,662582292.1188705,1,2024,3
Wildfire,USA,5.183645997462131,9804,566504458.6432164,1,2024,2
Flood,China,5.343281324746013,8331,535788847.4964773,1,2024,0
Hurricane,Indonesia,3.509725571893449,9528,769628243.6339759,1,2024,3
Earthquake,Japan,3.0088873917423893,2158,896030257.9077686,1,2024,0
Hurricane,India,7.870545100737893,6912,885076693.337228,1,2024,3
Flood,USA,4.9502877916504655,3910,51784513.079969145,1,2024,0
Earthquake,Brazil,1.7990699795299894,5471,931318513.3872572,1,2024,0
Tornado,USA,4.190379548499067,9026,845990169.1088527,1,2024,2
Earthquake,Japan,9.813980897030596,3256,240418509.9982197,1,2024,0
Flood,Indonesia,9.260922103224155,4136,35455093.265742905,1,2024,0
Flood,China,7.955343742417489,3423,936578915.2351776,1,2024,0
Tornado,India,7.475726417130754,3847,315598415.3355704,1,2024,2
Flood,USA,5.332961785273146,1240,223823501.6031498,1,2024,0
Hurricane,India,9.46285499559336,7527,762413094.2679763,1,2024,3
Wildfire,Indonesia,1.5830929451331557,5801,951814163.5006468,1,2024,2
Flood,Japan,5.228158075279585,7382,494831110.4790104,1,2024,0
Tornado,Brazil,8.22713502221237,6713,811950531.9797467,1,2024,2
Wildfire,Brazil,7.372588003047654,4092,521652171.8376698,1,2024,2
Tornado,USA,6.259675872446656,5524,354695950.4064552,1,2024,2
Earthquake,China,2.9709450969785687,8599,437484750.6207669,1,2024,0
Wildfire,Japan,5.634309893430413,6179,182603446.15745825,1,2024,2
Earthquake,USA,7.335757666005764,8920,367697913.7917154,1,2024,0
Hurricane,Indonesia,7.956012276366394,6263,208573216.125573,1,2024,3
Tornado,China,7.629453788446826,2682,206284977.62322867,1,2024,2
Tornado,China,9.806850326988306,2125,530660193.2139945,1,2024,2
Earthquake,Indonesia,2.955387933431341,3058,649796723.2633443,1,2024,0
Earthquake,USA,5.122729374704759,3758,528687039.445723,1,2024,0
Wildfire,India,7.221368737662664,9501,99213938.892728,1,2024,2
Hurricane,Indonesia,8.250450262238685,30,827935603.8128464,1,2024,3
Earthquake,Japan,8.712812829984964,7152,978855276.0148646,1,2024,0
Earthquake,India,4.832852146901219,401,658882797.1881269,1,2024,0
Earthquake,India,8.064242025361523,462,247440809.86811164,1,2024,0
Tornado,USA,9.164339074115214,6554,36936727.83830221,1,2024,2
Hurricane,India,7.587194508502893,7049,838000377.4121362,1,2024,3
Earthquake,Japan,2.1207140533010875,4388,609267662.0697304,1,2024,0
Wildfire,Brazil,2.9062211723022773,6365,523853181.159325,1,2024,2
Flood,Japan,2.384352709415168,3453,914334037.3084562,1,2024,0
Earthquake,USA,9.875188021447531,8578,382430946.2736411,1,2024,0
Hurricane,USA,6.755874267896469,1882,138543458.90813825,1,2024,3
Flood,Brazil,5.0947259135765695,1304,184892705.98586595,1,2024,0
Flood,India,1.5028039751200768,239,286876244.8454926,1,2024,0
Tornado,Indonesia,8.216514020821908,4055,939719397.4261696,1,2024,2
Earthquake,Brazil,7.239590005986835,7832,767819181.157375,1,2024,0
Wildfire,Japan,2.5219200742972667,7918,818136814.772333,1,2024,2
Earthquake,India,3.5896473419917734,2405,462382023.91144735,1,2024,0
Wildfire,Japan,7.772652558615637,4539,126499697.97477645,1,2024,2
Flood,USA,6.415066643075623,3004,550252725.2635491,1,2024,0
Flood,USA,3.0350526749802302,3616,583572103.5349331,1,2024,0
Tornado,USA,5.251060917174339,7990,880176804.9809107,1,2024,2
Hurricane,USA,2.7882121283274395,2061,651577206.7831962,1,2024,3
Tornado,China,9.35129750433251,7610,827331006.7403088,1,2024,2
Tornado,China,1.2074308384218728,6821,257786883.92148617,1,2024,2
Flood,Brazil,5.574622627670288,5808,301557288.5722827,1,2024,0
Tornado,Japan,4.8119832214367655,541,798411480.8521667,1,2024,2
Wildfire,Brazil,3.191456872843024,9735,677922524.707837,1,2024,2
Hurricane,China,4.494584765426209,3102,770807213.0348345,1,2024,3
Tornado,Brazil,9.629124978769472,1272,834311560.1284744,1,2024,2
Wildfire,Japan,6.847327642109066,799,993228932.7652605,1,2024,2
Tornado,India,4.485110096572839,9297,709639418.2030187,1,2024,2
Wildfire,Brazil,5.114062363096278,1409,328207994.2455987,1,2024,2
Tornado,Brazil,9.136861461156183,5356,73215020.04390661,1,2024,2
Earthquake,China,9.247639357093648,893,606863732.491815,1,2024,0
Wildfire,USA,4.926612852619891,3524,410917819.3606165,1,2024,2
Tornado,USA,9.20029202395266,4932,850020262.2608112,1,2024,2
Tornado,Brazil,7.570583810414038,3848,718886995.2730957,1,2024,2
Flood,Brazil,7.419724171143929,8286,733344752.2216328,1,2024,0
Hurricane,India,7.58182643062467,7003,747629178.3571781,1,2024,3
Flood,China,7.65783755365481,2132,437647394.2431749,1,2024,0
Earthquake,India,8.032538672195528,6999,155325657.49717414,1,2024,0
Hurricane,Brazil,7.200864062204979,2003,889708189.2231663,1,2024,3
Hurricane,China,5.139574782719484,2021,77220127.04442489,1,2024,3
Flood,Japan,9.700148433135354,2033,418800495.19558775,1,2024,0
Flood,Brazil,5.265414033090179,5108,95695384.09125,1,2024,0
Hurricane,China,9.55893116624891,9024,301985304.574232,1,2024,3
